,0
418,"9733020 | lycopene | Gender, race, diabetes, anti-hypertensive meds, income, taking vitamin D supplements, physical activity, alcohol consumption, region, body mass index, blood pressure, creatinine, albumin, CRP, thyroxine, iron, RBC folate, vitamin A, E, alpha-carotene, and lycopene were all associated with different quartiles of vitamin D and as well as CHD and all-cause mortality and thus are important potential confounders of this relationship."
419,"911377 | beta-sitosterol | When compared in terms of the 50% inhibitory dose for serum cholesterol elevation (ID 50%, % in diet), THD-341 (0.0008%) was comparable to D-thyroxine (0.0005%), more potent than estradiol (0.003%), and far more potent than clofibrate (0.2%), beta-sitosterol (0.8%), cholestyramine (2%), or nicotinic acid (3%)."
420,"6858041 | l-fucose | Content of carbohydrate components of glycoproteins (sialic acids, hexosamines, hexoses bound with proteins and L-fucose), their correlation and normalization in subcellular fractions of liver and thyroid gland tissues as well as in blood cells were studied after administration of various doses of L-thyroxin."
421,"3238944 | l-fucose | Effect of various doses of L-thyroxin on content of some carbohydrates (sialic acids, hexosamines, hexoses bound with proteins and L-fucose) in glycoproteins was studied in rat liver subcellular fractions."
422,"6496257 | dehydroascorbic acid | Thyroidectomized rats showed a decrease in ascorbic acid and dehydroascorbic acid, with almost no alterations in the diketogulonic acid in liver and kidney."
423,23796758 | phytic acid | The objective of the present study is to examine the potential prophylactic effects of phytic acid (PA) on thyroid hormones of male rats intoxicated with Cd.
424,"2123100 | farnesyl pyrophosphate | The effects of thyroid hormone on cholesterol 7 alpha hydroxylase, LDL receptor, HMG-CoA reductase, apo A-I and farnesyl pyrophosphate synthetase hepatic mRNA levels were investigated in hypophysectomized rats."
425,"8575723 | cabbage | On a moderate intake of iodine (by depriving diet of KI) 25 mg of thiocyanate or substitution of 1/3rd proportion of casein based diet with dry cabbage, could significantly reduce plasma thyroxine level by 60 days."
426,"17651757 | cabbage | Other plants with hypothyroid effects include pearl millet (Pennisetum glaucum) and fonio millet (Digitaria exilis); thiocyanate is found in Brassicae plants including cabbage, cauliflower, kale, rutabaga, and kohlrabi, as well as in tropical plants such as cassava, lima beans, linseed, bamboo shoots, and sweet potatoes."
427,11209551 | jellyfish | Jellyfish lack of thyroid gland while lampery developed the thyroid gland during evolution in order to adapt to the terrestrial ecosystem.
428,28293260 | myo-inositol | Clinical evidences have highlighted the efficacy of myo-inositol and selenium in the treatment of autoimmune thyroiditis.
429,28293260 | myo-inositol | Aim of this study was to further analyze the role of myo-inositol plus selenium (Myo-Ins-Se) in restoring a normal thyroid function of Hashimoto's patients with subclinical hypothyroidism.
430,8077345 | myo-inositol | Thyroid status of diabetic animals was normalized by T3 alone or in combination with myo-inositol but not by myo-inositol alone.
431,7126609 | myo-inositol | myo-Inositol biosynthesis has been examined in hypophysectomized and thyroidectomized male rats.
432,6547857 | myo-inositol | The addition of myo-inositol to culture medium containing cortisol plus thyroxine suppressed the incorporation of [14C]glycerol into both phosphatidylglycerol and bis(monoacylglycero)phosphate and enhanced the incorporation of [14C]glycerol into phosphatidylinositol.
433,"20461738 | xanthohumol | In the present study, we analyzed the influence of xanthohumol (XN) on thyroid hormone (TH) distribution and metabolism in rats."
434,"9772606 | osthol | Osthol and total coumarins of Fructus Cnidii were given to the model of Kidney-Yang Deficiency rats induced by hydrocortison acetate injection, the changes of serum concentration of thyroxine T3, reverse T3 (rT3), T4 and thyroid stimulating hormone (TSH) were observed."
435,"2479291 | octane | The addition of antibodies against thyroxine to the peroxidase-thyroxine conjugate, solubilized in the system of reversed micelles of aerosol OT in octane, leads to the formation of the immune complex whose size differs substantially from that of the initial enzyme-antigen conjugate."
436,"18689954 | laminaria | The effect of ingesting seaweed ""Kombu"" (Laminaria japonica) on thyroid function was studied in normal Japanese adults."
437,"7928763 | brassicas | Serum thyroxine (T4) concentrations in lambs grazing Brassicas decreased upon initiation of grazing, with a subsequent recovery, and concentrations were increased by oral dosing with I or I+CuO."
438,"16341547 | hippoglossus | In order to obtain data on the functional development of two major endocrine glands, the pituitary and the thyroid, during flatfish metamorphosis, histology, immunohistochemistry and in situ hybridization techniques were applied on larvae of the Atlantic halibut (Hippoglossus hippoglossus), a large, marine flatfish species, from hatching through metamorphosis."
439,"1351442 | pacific salmon | Growth hormone extracted from Pacific salmon pituitaries (sGH) was injected intra-peritoneally into rainbow trout to determine sGH effects on plasma levels of thyroxine (T4), 3,5,3'-triiodothyronine (T3) and properties of the hepatic 5'-deiodinase enzyme (5'-D) responsible for T4 to T3 conversion."
440,9555036 | lysophosphatidylethanolamine | The acylation of cardiac lysophosphatidylethanolamine (LPE) was examined in rats treated with thyroid hormone.
441,"3438274 | lysophosphatidylethanolamine | The administration of thyroxine to rats (300 micrograms per 100 g of body mass intraperitoneally) resulted in a decrease in the content of cardiolipin, cholesterol and an increase in lysophosphatidylethanolamine in rat mitochondria as compared to normal in 48 hours."
442,19737762 | bubalus bubalis | The current study was designed to validate an immunofluorimetric method to measure free triiodothyronine (fT3) and free thyroxine (fT4) concentrations in the serum of buffalo and to develop a better understanding of thyroid metabolism in buffalo (Bubalus bubalis) of different ages and reproductive statuses.
443,"18598183 | punica granatum | Peel extracts from Citrus sinensis, Punica granatum, and Musa paradisiaca were investigated for their effects on tissue lipid peroxidation (LPO) and on the concentration of thyroid hormones, insulin, and glucose in male rats."
444,9446719 | atlantic cod | The objective of the present study was to determine the effects of long-term temperature acclimation on growth reproduction and thyroid function in laboratory held Atlantic cod (Gadus morhua).
445,"9446719 | atlantic cod | In order to determine the effects of long-term temperature acclimation on cod, somatic growth, reproduction, and thyroidal status were assessed monthly in 400-900-g satiation-fed male Atlantic cod captured in June from the St. Lawrence Estuary and then acclimated from August to the following June under a natural photoperiod at 2-4 degrees C (LT) or 6-10 degrees C (HT)."
