,0
350,"11600306 | purine | In this study, we evaluated the utility of glutamate dehydrogenase (GLDH), purine nucleoside phosphorylase (PNP), malate dehydrogenase (MDH), and paraxonase 1 (PON1) as indicators of liver injury in cohorts of human subjects, including healthy subjects across age and gender, subjects with a variety of liver impairments, and several cases of acetaminophen poisoning."
351,15818979 | acetic acid ester | p -acetaminophenol acetic acid ester and p -nitrophenol acetic acid ester.
352,17045319 | ginkgolide a | The present cell culture study investigated the effect of Ginkgo biloba extract pretreatment on acetaminophen toxicity and assessed the role of ginkgolide A and cytochrome P450 3A (CYP3A) in hepatocytes isolated from adult male Long-Evans rats provided ad libitum with a standard diet.
353,"17045319 | ginkgolide a | At the level present in a modulating concentration (50 mug/ml) of the extract, ginkgolide A (0.55 mug/ml), which increased CYP3A23 mRNA levels and CYP3A-mediated enzyme activity, accounted for part but not all of the potentiating effect of the extract on acetaminophen toxicity."
354,"17045319 | ginkgolide a | This occurred as a result of CYP3A induction by ginkgolide A because triacetyloleandomycin (TAO), a specific inhibitor of CYP3A catalytic activity, completely blocked the effect of ginkgolide A. Ginkgolide B, ginkgolide C, ginkgolide J, quercetin, kaempferol, isorhamnetin, and isorhamnetin-3-O-rutinoside did not alter the extent of LDH leakage by acetaminophen."
355,"17045319 | ginkgolide a | In summary, G. biloba pretreatment potentiated acetaminophen toxicity in cultured rat hepatocytes and ginkgolide A contributed to this novel effect of the extract by inducing CYP3A."
356,"3356406 | spermine | All of the compounds tested more or less affected the tissue levels of polyamines, including putrescine, spermidine, spermine and acetylpolyamines (N1-acetylspermidine and N1-acetylspermine)."
357,"3356406 | spermine | When the acetylpolyamine levels rose, the levels of spermidine and spermine declined, and then putrescine levels were elevated."
358,24657950 | lysozyme | Co-iontophoresis of acetaminophen revealed a significant inhibition of electroosmosis; inhibition factors of 12-16 were indicative of strong lysozyme binding to skin.
359,"20020764 | l-histidine | The initial performance of the microplasma device has been evaluated by ionizing samples containing dimethyl sulfoxide (DMSO), dimethylformamide (DMF), methyl salicylate, caffeine, l-leucine, l-histidine, loratadine, ibuprofen, acetaminophen, acetylsalicylic acid, and cocaine in various forms."
360,"1085705 | l-histidine | In man, rats and mice, the urinary excretion of the histamine and L-histidine metabolite, imidazole acetic acid, is increased and that of the conjugated metabolite, ribosylimidazole acetic acid, decreased by small doses of salicylates."
361,"1085705 | l-histidine | In contrast to salicylates, other non-salicylate anti-inflammatory drugs, indomethacin, phenylbutazone, phenacetin and acetaminophen do not influence the excretion of the urinary metabolites of histamine and L-histidine."
362,"16227641 | betulin | Plant triterpenes, such as oleanolic acid and betulin were described as hepatoprotectants active against cytotoxicity of acetaminophen or cadmium."
363,"18838239 | zirconium | The development of composite electrodes for biosensors construction based on HRP and zirconium alcoxide film for acetaminophen detection and finally, acetaminophen determination in pharmaceutical products is described."
364,"15158948 | xylitol | Canine hepatocytes were harvested and cell viability of clove-leaf oil (CLO), eugenol (EUG), lemongrass oil (LGO), guanosine monophosphate (GMP), inosine monophosphate (IMP), sorbose, ginger-root extract (GRE), cinnamon-bark oil (CBO), cinnamaldehyde (CINA), thymol oil (TO), thymol (THYM), and citric acid were assessed with positive controls: acetaminophen (APAP), aflatoxin B1 and xylitol."
365,"19238284 | l-phenylalanine | Compounds including L-phenylalanine, L-serine, L-valine, urea, 4-acetaminophen, gallic acid and L-ascorbic acid were analyzed using both sources."
366,"23454338 | d-xylose | Excess saccharides including D-galactose, D-fructose, D-cellbiose, L-arabinose and D-sucrose, D-maltose, D-mannose and D-xylose as well as common interfering substances (acetaminophen, ascorbic acid and uric acid) did not affect the detection of D-glucose (0.1mM)."
367,"28672209 | 4-hydroxybenzoic acid | Further studies on the degradation of other phenolic compounds, including 4-chlorophenol (4-CP), 4-hydroxybenzoic acid (4-HBA), and acetaminophen (ATP), verified the formation of their corresponding nitrated by-products as well."
368,"27653803 | 4-hydroxybenzoic acid | We evaluated the efficiency and trapping capacity of different semi-permeable surface restricted access media columns (C18 , C8 , and C4 inner pores) for four model small molecule compounds (dopamine hydrochloride, acetaminophen, 4-hydroxybenzoic acid, and diethyl phthalate) having variable physicochemical properties."
369,"7504664 | salicyl alcohol | Other inducers of phenotypic multiple antibiotic resistance, e.g., benzoate, salicyl alcohol, and acetaminophen, but not acetate, also increased transcription from the mar promoter but to a lesser extent than did salicylate."
370,19459732 | sweet potato | The present study was undertaken to examine the protective effects of an anthocyanin fraction (AF) obtained from purple-fleshed sweet potato on acetaminophen (paraceptamol [APAP])-induced hepatotoxicity in mice and to determine the mechanism involved.
371,"23002620 | oxalic acid | The main intermediates of APAP were p-benzoquinone, benzoic acid, acetic acid, maleic acid, oxalic acid, formic acid etc, and the final products were carbon dioxide and water."
372,"25263253 | oxalic acid | Small aliphatic acids, such as acetic acid, formic acid and oxalic acid, were measured quantitatively with IC as well as inorganic ions (nitrite and nitrate) in which their yields increase with irradiation."
373,12182655 | oxalic acid | (15)N NMR spectra revealed the accumulation since the early stages of substantial amounts of acetamide and oxalic acid monoamide.
374,"28340956 | oxalic acid | Co-crystal former exchange reactions were performed using acetaminophen (AC) co-crystals of oxalic acid (OX), maleic acid (MA), and theophylline (TH)."
375,"28739326 | oxalic acid | In this work, the effect of some DESs containing choline chloride as hydrogen bond acceptor and urea, oxalic acid and malonic acid as hydrogen bond donors have been studied on acetaminophen (ACP) solubility at temperature ranges (298.15 to 313.15) K. The results indicate that the solubility of ACP increase with increasing concentration of DES and at higher temperatures and the DES containing malonic acid have a greater impact on the solubility of acetaminophen."
376,"25562760 | oxalic acid | The specific combination of xerogels formed from specific silane precursors, including propyl-trimethoxysilane, isobutyl-trimethoxysilane, octyl-trimethoxysilane, and hydroxymethyl-triethoxysilane, exhibit impressive dynamic and linear ranges of detection (e.g., 24-28 mM glucose) and low response times, as well as significant discrimination against common interferent species such as acetaminophen, ascorbic acid, sodium nitrite, oxalic acid, and uric acid as determined by selectivity coefficients."
377,25201704 | pterostilbene | The present study was undertaken to evaluate the protective effect of pterostilbene against acetaminophen-induced hepatotoxicity.
378,25201704 | pterostilbene | Histopathological evidence confirmed the protection offered by pterostilbene from the tissue damage caused by acetaminophen.
379,"21644253 | 2,3-dihydroxybenzoic acid | A simple and sensitive method has been developed for the simultaneous determination of polar nonsteroidal pharmaceuticals and metabolites, including acetaminophen, p-aminophenol and several aspirin metabolites (salicylic acid, gentisic acid, salicyluric acid and 2,3-dihydroxybenzoic acid), by capillary liquid chromatography with amperometric detection."
380,"20734624 | armoracia rusticana | Phytoremediation of selected pharmaceuticals (diclofenac, ibuprofen, and acetaminophen) using Armoracia rusticana and Linum usitatissimum cell cultures and by hydroponically cultivated Lupinus albus, Hordeum vulgaris, and Phragmites australis plants in laboratory conditions is described."
381,"20734624 | armoracia rusticana | During in vitro experiments, the best results for acetaminophen were achieved using Armoracia rusticana hairy root cultures, where 100% of the starting amount was removed from the media during eight days."
382,15127575 | shark | To investigate the protective effects of shark hepatic stimulator substance (sHSS) against acute hepatic injury induced by acetaminophen (AAP) in mice.
383,"19446955 | chlorophyll | In order to assess ecological risk of pharmaceutical compounds entering into agricultural ecosystems, toxic effects of paracetamol with therapeutic action on wheat (Triticum aestivum L.) were investigated as an example, using early growing and developmental indexes of wheat, including seed germination, shoot height and root length, peroxidase, superoxide dismutase, chlorophyll, and soluble protein in the seedlings."
384,"14656133 | o-quinone | This compound was obtained from its monophenolic precursor, acetaminophen, using the enzyme tyrosinase in the presence of an excess of ascorbic acid, thus reducing back the o-quinone product of catalytic activity to the catechol acetaminophen derivative."
385,"12553730 | o-quinone | The presence of the corresponding o-diphenol as intermediate was demonstrated with ascorbic acid by chemical oxidation using NaIO4 and by HPLC analysis, indicating that acetaminophen is oxidized by the monophenolase activity of tyrosinase to its corresponding o-quinone."
386,"15538807 | tryptamine | The obtained sensor was highly responsive to serotonin in water but not to tryptamine, acetaminophen, or procainamide."
387,"6854339 | terpene | The mammalian metabolism of acetaminophen, a widely used mild analgesic, and R-(+)-pulegone, the major constituent terpene of pennyroyal oil, will be discussed to illustrate specific features of mammalian drug metabolism."
388,"8709008 | fumaric acid | By using the mobile phase adjusted to pH 3.0 with orthophosphoric acid, fumaric acid, MA, CP, acetaminophen (paracetamol), caffeine, and m- and p-hydroxybenzoic acid as candidates for an internal standard were eluted separately within 17 min."
389,"17637489 | zingiber officinale | Hepatoprotective activity of aqueous ethanol extract of Zingiber officinale was evaluated against single dose of acetaminophen-induced (3g/kg, p.o.)"
390,16941609 | zingiber officinale | The effect of the ethanol extract of the rhizome of Zingiber officinale was tested against carbon tetrachloride (CCl(4)) and acetaminophen-induced liver toxicities in rats.
391,"6821389 | palmitate | Particle size analysis results with respect to micronized, mean particle size below 10 microns, furosemide, chloramphenicol palmitate and acetaminophen particles are dealt with in this paper."
392,7619878 | palmitate | This investigation was designed to assess cytoprotective efficacy of daily oral tiron (300 mg/kg) and daily oral methyl palmitate (300 mg/kg) against acetaminophen-induced acute liver injury.
393,7619878 | palmitate | Rats were orally pretreated with either tiron or methyl palmitate at doses (300 mg/kg) for 7 days prior to oral acetaminophen (3 g/kg).
394,"7619878 | palmitate | Both methyl palmitate and tiron significantly reversed the acetaminophen-induced elevation of biochemical markers (ALT, AST, and ALP) with restoration of SOD levels."
395,7619878 | palmitate | Histopathology revealed that tiron markedly reduced the extent of acetaminophen-induced necrosis and methyl palmitate moderately decreased the necrosis in liver tissue.
396,"7619878 | palmitate | Methyl palmitate (300 mg/kg) and tiron (300 mg/kg) demonstrated promising hepatoprotective effects against acetaminophen-induced acute liver injury via modulation of inflammatory response and alleviation of the oxidative stress, allowing the preservation of hepatic functions."
397,"11118966 | pyridoxine | We found no significant benefit for intermittent phenobarbitone, phenytoin, valproate, pyridoxine, ibuprofen or zinc sulfate versus placebo or no treatment; nor for diclofenac versus placebo followed by ibuprofen, acetaminophen or placebo; nor for continuous phenobarbitone versus diazepam, intermittent rectal diazepam versus intermittent valproate, or oral diazepam versus clobazam.There was a significant reduction of recurrent febrile seizures with intermittent diazepam versus placebo or no treatment, with a risk ratio (RR) of 0.64 (95% confidence interval (CI) 0.48 to 0.85 at six months), RR of 0.69 (95% CI 0.56 to 0.84) at 12 months, RR 0.37 (95% CI 0.23 to 0.60) at 18 months, RR 0.73 (95% CI 0.56 to 0.95) at 24 months, RR 0.58 (95% CI 0.40 to 0.85) at 36 months, RR 0.36 (95% CI 0.15 to 0.89) at 48 months, with no benefit at 60 to 72 months."
398,"4010751 | pyridoxine | The active ingredients determined in drugs were acetaminophen, aspartame, bisacodyl, caffeine, dextromethorphan, diphenhydramine, famotidine, glucosamine, guaifenesin, loratadine, niacin, phenylephrine, pyridoxine, thiamin, and tetrahydrozoline."
399,23263810 | chlorogenic acid | Chlorogenic acid (CGA) has been reported to prevent acetaminophen (AP)-induced hepatotoxicity when mice were pre-administered orally with CGA for consecutive 7days before AP intoxication in our previous study.
400,"25384447 | chlorogenic acid | A recent report suggested that a therapeutic intervention with chlorogenic acid, a dietary polyphenolic compound, protects against acetaminophen-induced liver injury by inhibiting the inflammatory injury."
401,25384447 | chlorogenic acid | The purpose of this letter is to discuss a number of reasons why the protective mechanism of chlorogenic acid against acetaminophen hepatotoxicity does not involve an anti-inflammatory effect and provides an alternative explanation for the observed protection.
402,"25724644 | diacylglycerol | The purpose of this study was to evaluate the effect of pradigastat, a diacylglycerol acyltransferase-1 inhibitor, on the pharmacokinetics of acetaminophen, a gastric emptying marker."
403,16822497 | beta-glucan | The protective effect of beta-glucan against oxidative injury caused by acetaminophen was studied in mice liver.
404,"16822497 | beta-glucan | On the other hand, beta-d-glucan treatment reversed all these biochemical indices, as well as histopathological alterations that were induced by acetaminophen."
405,"16822497 | beta-glucan | In conclusion, these results suggest that beta-d-glucan exerts cytoprotective effects against oxidative injury through its antioxidant properties and may be of therapeutic use in preventing acetaminophen toxicity."
406,19109935 | beta-glucan | The present study was conducted to compare the efficacy of unirradiated beta-glucan (UBG) and gamma irradiated beta-glucan (GIBG) against acetaminophen (APAP) induced hepatotoxicity in mice.
407,"2860980 | pregnenolone | Effective non-genotoxic inducers included phenobarbital and some structurally related compounds, p,p'-dichlorodiphenyltrichloroethane,alpha- and gamma-hexachlorocyclohexanes, Aroclor 1254, butyl hydroxytoluene, nafenopin, various estrogens, progesterone, pregnenolone-16 alpha-carbonitrile and cyproterone acetate."
408,"1641853 | pregnenolone | Recently, we demonstrated that a microsomal enzyme inducer with a steroidal structure, pregnenolone-16 alpha-carbonitrile (PCN), markedly decreased the hepatotoxicity of acetaminophen (AA) in hamsters."
409,"1970767 | pregnenolone | Treatment of rats with phenobarbital (PB), 3-methylcholanthrene, and pregnenolone-16 alpha-carbonitrile increased the total (biliary plus urinary) excretion of thioether and glucuronic acid conjugates of acetaminophen (AA) without influencing AA-sulfate excretion, suggesting that these microsomal enzyme inducers enhance both cytochrome P-450-mediated toxication and UDP-glucuronosyltransferase-mediated detoxication of AA."
410,"20652556 | inulin | The selected transitions were m/z 195.2120.2, 127.1109.1, and 152.1110.0 for p-aminohippuric acid, inulin [measured as 5-(hydroxymethyl)furfural], and acetaminophen, respectively."
411,"27317992 | dioscin | In our previous study, the effects of dioscin against alcohol-, carbon tetrachloride- and acetaminophen-induced liver damage have been found."
412,"27135544 | dioscin | We previously reported the effects of dioscin against carbon tetrachloride-, acetaminophen- and alcohol-induced acute liver damage."
413,2303440 | allantoin | The increase in urinary allantoin after the administration of acetaminophen suggests that the decrease in adenine nucleotides was due to their degradation in the liver.
414,"6138230 | 1,3-butanediol | Ketosis was produced by oral administration of either acetone or 1,3-butanediol."
415,"6138230 | 1,3-butanediol | Pharmacokinetic studies indicated that both acetone and 1,3-butanediol: a) increased the blood half-life of acetaminophen, b) markedly decreased the apparent rate constant for formation of acetaminophen mercapturate, and c) modestly decreased the capacities for acetaminophen sulfate formation and renal elimination of the drug."
416,"6138230 | 1,3-butanediol | Neither acetone nor 1,3-butanediol had any effect on either the apparent rate constant for formation of acetaminophen glucuronide or on the predrug levels of hepatic glutathione."
417,"27402199 | carbadox | Six-week-old rats were treated with the genotoxic hepatocarcinogen, carbadox (CRB), the marginally hepatocarcinogenic leucomalachite green (LMG), the tumor promoter, -naphthoflavone (BNF) or the non-carcinogenic hepatotoxicant, acetaminophen, for 2, 4 or 6 weeks during the post-initiation phase using a medium-term liver bioassay."
418,"26558467 | carbadox | Thus, rats were repeatedly administered with hepatocarcinogens (methapyrilene, carbadox and thioacetamide), a marginal hepatocarcinogen (leucomalachite green), hepatocarcinogenic promoters (oxfendazole and -naphthoflavone) or non-carcinogenic hepatotoxicants (promethazine and acetaminophen) for 7, 28 or 90 days, and the temporal changes in cell proliferation, expression of G1/S and spindle checkpoint-related molecules, and apoptosis were examined using immunohistochemistry and/or real-time RT-PCR analysis."
419,"26897403 | daidzein | Detection frequencies and concentrations varied, with atrazine, metolachlor, acetaminophen, caffeine, DEET, and trimethoprim detected in more than 70% of samples, acetochlor, mecoprop, carbamazepine, and daidzein detected in 30%-50% of samples, and 4-nonylphenol, cotinine, sulfamethoxazole, erythromycin, tylosin, and carbaryl detected in 10%-30% of samples."
420,"10900255 | cysteinylglycine | Although the mercapturic acid pathway was the major route of degradation of the glutathione adducts, it was found that the conjugation of the glutathione, cysteinylglycine, and cysteine adducts of acetaminophen with the gamma-carboxylic acid of the glutamic acid was both interesting and novel."
421,6108199 | cysteinylglycine | The hydrolysis of the formed cysteinylglycine conjugate was extremely rapid since no conjugate was detected and an almost stoichiometric formation of acetaminophen-cysteine from acetaminophen-glutathione was observed.
422,"21824100 | hesperidin | Few antioxidants including edaravone (for ischemic stroke in Japan), Nacetylcysteine (for acetaminophen toxicity), alfa-lipoic acid (for diabetic neuropathy) and some flavonoids (polyphenolic compounds present in dietary plants), such as micronized purified flavonoid fraction (diosmin and hesperidin) and oxerutins (for chronic venous insufficiency) as well as baicalein and catechins (for osteoarthritis) have found accepted clinical use."
423,"1593391 | thallium | This misrepresentation ignores the literature, which is undivided, in reporting that illicit drugs contain adulterants and substitutes such as: sodium acetate, sodium cyclamate, dolomite, acetaminophen, gypsum, mannitol, inositol, lidocaine, amydricaine, benzocaine, caffeine, ephedrine, intercaine, phenylpropanolamine, piperocaine, procainamide, azopyridine, bromodiphenhydramine, ibuprofen, methaqualone, phenobarital trazodone, acetylcodine, codeine, quinine, quinidine, thallium, arsenic and strychnine."
424,"18423995 | dioscorea | In order to identify candidate miRNAs as diagnostic biomarkers for DILI, miRNA expression profiles of serum and liver tissue from two parallel liver injury Sprague-Dawley rat models induced by a compound (acetaminophen, APAP) or an herb (Dioscorea bulbifera, DB) were screened in this study."
425,"21784028 | uranium | The aim of this study was to determine whether a chronic (9 months) non-nephrotoxic low dose exposure to depleted uranium (DU, 1mg/rat/day) could modify the liver XME, using a single non-hepatotoxic acetaminophen (APAP) treatment (50mg/kg)."
426,"11351354 | punicalin | In this study, the antihepatotoxic activity of punicalagin and punicalin on acetaminophen-induced toxicity in the rat liver was evaluated."
427,"11351354 | punicalin | After evaluating the changes of several biochemical functions in serum, the levels of aspartate aminotransferase (AST) and alanine aminotransferase (ALT) were increased by acetaminophen administration and reduced by punicalagin and punicalin."
428,3958971 | d-cysteine | The D-cysteine pro-drug did not affect the urinary excretion of the acetaminophen metabolites examined.
429,"17964129 | erythritol | Powder mixtures containing acetaminophen, mannitol, erythritol, maltodextrin, crospovidone, colloidal silicon dioxide and polyoxyethylene 20 sorbitan monooleate were prepared via co-spray drying."
430,23346767 | erythritol | The results reveal that delayed release occurs in preparations compounded with acetaminophen (AA) as the active ingredient and erythritol (ET) and crospovidone (CP) as excipients.
431,"17317123 | erythritol | Erythritol, lactose, maltodextrin, and mannitol were efficient in co-spray drying with acetaminophen."
432,"18248803 | erythritol | It can be concluded that a combination of mannitol, erythritol, Glucidex 9, Kollidon CL, colloidal silicon dioxide and polyoxyethylene 20 sorbitan monooleate allowed the spray drying of highly dosed drug substances (acetaminophen, ibuprofen, cimetidine) in order to obtain 'ready-to-compress' powder mixtures on lab-scale and production-scale equipment."
433,"17576058 | erythritol | Powder mixtures containing acetaminophen, mannitol, erythritol and different maltodextrin types were prepared via co-spray drying and physically mixed with crospovidone (6% w/w, Kollidon CL) in order to evaluate the influence of maltodextrin grade (amylose/amylopectin ratio) on powder hygroscopicity, flowability, density and compactability."
434,"17576058 | erythritol | A combination of acetaminophen, mannitol, erythritol, Glucidex 9 and Kollidon CL was selected for further formulation and process optimisation of co-spray dried powders intended for direct compression."
435,"18363140 | erythritol | Four-component mixtures containing acetaminophen, mannitol, erythritol, and maltodextrin were produced by cospray drying."
436,26763934 | vitexin | Isobolographical analysis method was used to examine the interaction between vitexin and acetaminophen.
437,"26763934 | vitexin | In addition, the combination of vitexin and acetaminophen produced an infra-additive effect in postoperative pain."
438,"3356406 | n1-acetylspermidine | All of the compounds tested more or less affected the tissue levels of polyamines, including putrescine, spermidine, spermine and acetylpolyamines (N1-acetylspermidine and N1-acetylspermine)."
439,"3356406 | n1-acetylspermidine | It was found that they were classified into two groups of substances: one group (including radical-producing drugs and lipopolysaccharide) which elevated the tissue levels of N1-acetylspermidine, especially in the liver, while another group of drugs (such as D-galactosamine and DL-ethionine) had little effect on the acetylpolyamine levels."
440,"25037050 | pterin | Conversely, cancer association was inverse with acetaminophen metabolites (OR <0.1), tocopherols (OR = 0.3), sitostanol (OR = 0.2), 3-dehydrocarnitine (OR = 0.4), pterin (OR = 0.3), conjugated-linoleate-18-2N7 (OR = 0.2), N-2-furoyl-glycine (OR = 0.3) and p-aminobenzoate (PABA, OR = 0.2)."
441,"19919835 | curcuma longa | In this study we investigated the effects of curcumin, derived from plant Curcuma longa, on acetaminophen toxicity, and the possibility of combining therapy of curcumin and N-acetyl cysteine (NAC) to treat this toxicity."
442,"20067861 | p. guajava | The study was designed to evaluate the hepatoprotective activity of different extracts (petroleum ether, chloroform, ethyl acetate, methanol and aqueous) of P. guajava in acute experimental liver injury induced by carbon tetrachloride and paracetamol."
443,"20067861 | p. guajava | P. guajava ethyl acetate leaf extract (200 mg/kg, p.o.)"
444,"20067861 | p. guajava | P. guajava ethyl acetate and aqueous leaf extracts (200 mg/kg, p.o.)"
445,"21906668 | piperine | A standardized curcuminoid/piperine preparation (4 g curcuminoids plus 24 mg piperine) or matched placebo was given orally four times over 2 days before oral administration of midazolam (CYP3A probe), flurbiprofen (CYP2C9 probe) or paracetamol (acetaminophen) (dual UGT and SULT probe)."
446,"15916450 | piperine | The present study aims to identify potential intestinal absorption and metabolism interactions between B and four selected compounds, namely acetaminophen (APAP), (-)-epicatechin (EC), piperine (PIP) and curcumin (CUR) using in vitro and in situ models."
447,"8829996 | beta-carotene | We were intrigued by the fact that beta-carotene is stored in the liver, the major organ of detoxification, and we speculated that dietary supplementation of beta-carotene would enhance the liver's ability to withstand toxic challenge from acetaminophen."
448,8829996 | beta-carotene | We present a series of experiments which demonstrate that beta-carotene can prevent death or ameliorate toxicity from acetaminophen in mice.
449,"9028626 | beta-carotene | These include solvents commonly used in industry, anaesthetic agents, medications such as isoniazid, over the counter analgesics (acetaminophen), illicit drugs (cocaine), chemical carcinogens, and even vitamin A and its precursor beta-carotene."
450,"22170639 | methyl phenyl sulfide | For example we have used [(13) C]methyl phenyl sulfide to prepare the three possible (13) C-isotopomers ([1-(13) C]-, [2-(13) C]-, [1,2-(13) C(2) ]) of the two carbon precursors, ethyl 2-(phenylthio) acetate and ethyl N,N-dimethyl oxamate."
451,"19446955 | triticum | In order to assess ecological risk of pharmaceutical compounds entering into agricultural ecosystems, toxic effects of paracetamol with therapeutic action on wheat (Triticum aestivum L.) were investigated as an example, using early growing and developmental indexes of wheat, including seed germination, shoot height and root length, peroxidase, superoxide dismutase, chlorophyll, and soluble protein in the seedlings."
452,"28064122 | benzaldehyde | The aromatic compounds 2-hydroxy-4-(N-acetyl) aminophenol, 1,4-benzoquinone, benzaldehyde and benzoic acid were identified as toxic sub-products during the first stage of the electrochemical treatment, whereas aliphatic short-chain carboxylic acids (oxalic, maleic, oxamic, formic, acetic and fumaric acids) and inorganic ions (ammonium and nitrate) were well identified as non-toxic terminal sub-products."
453,1226 | acetophenone | The same substrate specificity was observed when the modifier was acetophenone.
454,"21688788 | 4-methylphenol | Chromatograms obtained under acidic conditions (pH 2.7) of a mixture of acetaminophen, diazepam, and 2,6-diisopropylphenol and a mixture of phenol, 4-methylphenol, 2-chlorophenol, 4-chlorophenol, 4-bromophenol, and 1-tert-butyl-4-methylphenol are presented."
455,"4056569 | dimethyl disulfide | After massive liver injury with acetaminophen, subcoma doses of hepatic failure toxins (NH+4, dimethyl disulfide [----methanethiol], octanoic acid) depressed liver thymidine kinase (TK) activity by 78%, 85%, and 90%, respectively, and ornithine decarboxylase (ODC) activity by 40%, 83%, and 78%, respectively."
456,27069723 | papaya | This study investigated the hepatomodulatory effects of aqueous extracts of C. papaya leaf (CPL) and unripe fruit (CPF) at doses of 100 and 300 mg/kg on carbon tetrachloride (CCl4) and acetaminophen (ACM)-induced liver toxicities in rats.
457,19505764 | mustard | To study the protective mechanism of mustard seed extract against acetaminophen (APAP) toxicity in a hepatocellular carcinoma (HepG2) cell line.
458,10999435 | a. lappa | A. lappa suppressed the SGOT and SGPT elevations induced by CCl4 or acetaminophen in a dose-dependent manner and alleviated the severity of liver damage based on histopathological observations.
459,10999435 | a. lappa | A. lappa reversed the decrease in GSH and P-450 induced by CCl4 and acetaminophen.
460,10999435 | a. lappa | It was also found that A. lappa decreased the malondialdehyde (MDA) content in CCl4 or acetaminophen-intoxicated mice.
461,"10999435 | a. lappa | From these results, it was suggested that A. lappa could protect the liver cells from CCl4 or acetaminophen-induced liver damages, perhaps by its antioxidative effect on hepatocytes, hence eliminating the deleterious effects of toxic metabolites from CCl4 or acetaminophen."
462,"27116471 | 2-bromophenol | Despite the reduced peak capacity and the reduction in ions detected, the RAMMP method was able to achieve similar levels of group discrimination as conventional UPLC-MS when applied to rat urine samples obtained from investigative studies on the effects of acute 2-bromophenol and chronic acetaminophen administration."
463,"14614599 | eggs | In the eggs which were prenatally exposed to 9.5 mg L(-1) of acetaminophen, reduced hatchability was observed."
464,6754389 | i2 | Quantitative analysis of the antihyperalgesic and response rate-suppressing effects suggests that I2 receptor ligands are not well suited to combination therapy with acetaminophen.
465,"28410226 | i2 | Compared with never use acetaminophen, ever use this drug was not associated with risk of endometrial cancer (summarized RR = 1.02; 95% CI: 0.93-1.13, I2 = 0%)."
466,"28410226 | i2 | Similar null association was also observed when compared the highest category of frequency/duration with never use acetaminophen (summarized RR = 0.88; 95% CI: 0.70-1.11, I2 = 15.2%)."
467,15148345 | i2 | This study systematically examined the antihyperalgesic and response rate-suppressing effects of selective I2 receptor ligands (2-BFI and phenyzoline) alone and in combination with acetaminophen.
468,"4086640 | codeinone | A high-performance liquid chromatographic method has been developed for the simultaneous determination of acetaminophen and codeine phosphate for product stability studies, and release and dissolution testing of tablets and capsules."
469,4086640 | codeinone | The method has been validated for use with products containing as much as 500 mg of acetaminophen and as little as 7.5 mg of codeine phosphate.
470,"3700530 | codeinone | A stability-indicating high-performance liquid chromatographic method has been developed for the simultaneous determination of acetaminophen, codeine phosphate and sodium benzoate in an elixir formulation."
471,"3700530 | codeinone | The method has been validated for use with elixirs containing 120 mg of acetaminophen, 12 mg of codeine phosphate and 7.5 mg sodium benzoate preservative per 5 ml."
472,28524081 | tormentic acid | The hepatoprotective effects of tormentic acid (TA) on acetaminophen (APAP)-induced liver damage were investigated in mice.
473,"9110357 | lycopene | Acetaminophen use (p = 0.05), coffee consumption (p = 0.05) and plasma lycopene (p = 0.06) were positively associated with CYP1A2 activity."
474,"27989599 | lycopene | In the invivo study, male C57BL/6 mice received lycopene (10 or 100mg/kg by oral gavage) and 1h later, acetaminophen (APAP) (500mg/kg) was administrated."
475,20024105 | pyridine | Herein we report an investigation of the efficacy of pyridine and pyrimidine analogs of acetaminophen (ApAP) as peroxyl radical-trapping antioxidants and inhibitors of enzyme-catalyzed lipid peroxidation by cyclooxygenases (COX) and lipoxygenases (LOX).
476,"18296000 | dehydroascorbic acid | A reversed-phase ion pair liquid chromatographic method (RP-LC) for the determination of dehydroascorbic acid (DHA) and ascorbic acid (AA) and also acetaminophen, which is combined in pharmaceuticals, is proposed and validated."
477,"17976270 | limonexic acid | When evaluated against acetic acid-induced abdominal constrictions, limonexic acid (10, 30 and 60 mg kg(-1), i.p.)"
478,2743472 | pentane | The increased expiration of ethane and pentane by mice treated with hepatotoxic doses of acetaminophen suggests the possibility of oxidant mechanisms associated with the necrosis.
479,"27294530 | l-homocysteine | Using a phosphate buffered saline (PBS)-buffer mobile phase, the stability of the Cd-HSA complex was investigated in the presence of 2.0mM of SMW ligands, including taurine, acetaminophen, l-methionine, l-cysteine (Cys), d,l-homocysteine (hCys) or l-cysteine methyl-ester (Cys-Me)."
480,22199125 | cabbage | The chronic ingestion of cabbage of the same family is known to accelerate conjugating acetaminophen (AA) and decrease the plasma AA level.
481,8988067 | watercress | A single oral dose of acetaminophen (1 gm) was given 10 hours after ingestion of watercress homogenates (50 gm).
482,"8988067 | watercress | In comparison with acetaminophen only, the ingestion of watercress resulted in a significant reduction in the area under the plasma cysteine acetaminophen (Cys-acetaminophen) concentration-time curve and in the peak plasma Cys-acetaminophen concentration by 28% +/- 3% and by 21% +/- 4% (mean +/- SE; n = 7; p < 0.005), respectively."
483,"8988067 | watercress | However, the plasma pharmacokinetic processes and the urinary excretions of acetaminophen, acetaminophen glucuronide, and acetaminophen sulfate were not altered significantly by the watercress treatment."
484,"8988067 | watercress | These results suggest that the consumption of watercress causes a decrease in the levels of oxidative metabolites of acetaminophen, probably due to inhibition of oxidative metabolism of this drug."
